Lat_NAD83	Long_NAD83	Datum_El	Vertical_stress	Publisher
54.88	-116.90	-1978	66184	Alberta Geological Survey
54.88	-116.88	-1967	65975	Alberta Geological Survey
54.88	-116.86	-1955	65747	Alberta Geological Survey
54.88	-116.84	-1943	65502	Alberta Geological Survey
54.88	-116.82	-1931	65243	Alberta Geological Survey
54.88	-116.80	-1918	64985	Alberta Geological Survey
54.88	-116.78	-1907	64747	Alberta Geological Survey
54.88	-116.76	-1897	64560	Alberta Geological Survey
54.88	-116.74	-1888	64393	Alberta Geological Survey
54.88	-116.72	-1880	64236	Alberta Geological Survey
54.88	-116.70	-1871	64075	Alberta Geological Survey
54.88	-116.68	-1860	63877	Alberta Geological Survey
54.88	-116.66	-1849	63664	Alberta Geological Survey
54.88	-116.64	-1838	63446	Alberta Geological Survey
54.88	-116.62	-1826	63232	Alberta Geological Survey
54.88	-116.60	-1815	63058	Alberta Geological Survey
54.88	-116.58	-1807	62953	Alberta Geological Survey
54.88	-116.56	-1799	62852	Alberta Geological Survey
54.88	-116.54	-1790	62736	Alberta Geological Survey
54.88	-116.52	-1779	62580	Alberta Geological Survey
54.88	-116.50	-1767	62389	Alberta Geological Survey
54.88	-116.48	-1754	62212	Alberta Geological Survey
54.88	-116.46	-1743	62064	Alberta Geological Survey
54.88	-116.44	-1733	61934	Alberta Geological Survey
54.88	-116.42	-1723	61825	Alberta Geological Survey
54.88	-116.40	-1713	61728	Alberta Geological Survey
54.88	-116.38	-1704	61640	Alberta Geological Survey
54.88	-116.36	-1694	61555	Alberta Geological Survey
54.88	-116.34	-1684	61453	Alberta Geological Survey
54.88	-116.32	-1673	61335	Alberta Geological Survey
54.88	-116.30	-1662	61219	Alberta Geological Survey
54.88	-116.28	-1651	61119	Alberta Geological Survey
54.88	-116.26	-1640	61019	Alberta Geological Survey
54.88	-116.24	-1629	60913	Alberta Geological Survey
54.88	-116.22	-1618	60834	Alberta Geological Survey
54.88	-116.20	-1609	60783	Alberta Geological Survey
54.88	-116.18	-1600	60733	Alberta Geological Survey
54.88	-116.16	-1590	60679	Alberta Geological Survey
54.88	-116.14	-1581	60623	Alberta Geological Survey
54.88	-116.12	-1571	60563	Alberta Geological Survey
54.88	-116.10	-1562	60497	Alberta Geological Survey
54.88	-116.08	-1552	60429	Alberta Geological Survey
54.88	-116.06	-1542	60360	Alberta Geological Survey
54.88	-116.04	-1532	60289	Alberta Geological Survey
54.88	-116.02	-1522	60216	Alberta Geological Survey
54.88	-116.00	-1512	60139	Alberta Geological Survey
54.88	-115.98	-1502	60063	Alberta Geological Survey
54.88	-115.96	-1492	59988	Alberta Geological Survey
54.88	-115.94	-1482	59915	Alberta Geological Survey
54.88	-115.92	-1473	59844	Alberta Geological Survey
54.88	-115.90	-1463	59775	Alberta Geological Survey
54.88	-115.88	-1454	59711	Alberta Geological Survey
54.88	-115.86	-1445	59650	Alberta Geological Survey
54.88	-115.84	-1436	59593	Alberta Geological Survey
54.88	-115.82	-1427	59539	Alberta Geological Survey
54.88	-115.80	-1418	59488	Alberta Geological Survey
54.88	-115.78	-1410	59440	Alberta Geological Survey
54.88	-115.76	-1401	59389	Alberta Geological Survey
54.88	-115.74	-1392	59321	Alberta Geological Survey
54.88	-115.72	-1382	59238	Alberta Geological Survey
54.88	-115.70	-1371	59148	Alberta Geological Survey
54.88	-115.68	-1361	59054	Alberta Geological Survey
54.88	-115.66	-1350	58965	Alberta Geological Survey
54.88	-115.64	-1342	58922	Alberta Geological Survey
54.88	-115.62	-1333	58861	Alberta Geological Survey
54.88	-115.60	-1318	58657	Alberta Geological Survey
54.88	-115.58	-1310	58634	Alberta Geological Survey
54.88	-115.56	-1307	58712	Alberta Geological Survey
54.88	-115.54	-1292	58496	Alberta Geological Survey
54.88	-115.52	-1288	58561	Alberta Geological Survey
54.88	-115.50	-1276	58407	Alberta Geological Survey
54.90	-118.50	-2969	89942	Alberta Geological Survey
54.90	-118.48	-2952	89500	Alberta Geological Survey
54.90	-118.46	-2935	89061	Alberta Geological Survey
54.90	-118.44	-2918	88618	Alberta Geological Survey
54.90	-118.42	-2901	88170	Alberta Geological Survey
54.90	-118.40	-2885	87719	Alberta Geological Survey
54.90	-118.38	-2868	87272	Alberta Geological Survey
54.90	-118.36	-2853	86838	Alberta Geological Survey
54.90	-118.34	-2839	86438	Alberta Geological Survey
54.90	-118.32	-2826	86076	Alberta Geological Survey
54.90	-117.06	-2057	67447	Alberta Geological Survey
54.90	-117.04	-2046	67246	Alberta Geological Survey
54.90	-117.02	-2034	67042	Alberta Geological Survey
54.90	-117.00	-2023	66834	Alberta Geological Survey
54.90	-116.98	-2011	66619	Alberta Geological Survey
54.90	-116.96	-1999	66396	Alberta Geological Survey
54.90	-116.94	-1987	66167	Alberta Geological Survey
54.90	-116.92	-1977	65986	Alberta Geological Survey
54.90	-116.90	-1968	65830	Alberta Geological Survey
54.90	-116.88	-1958	65655	Alberta Geological Survey
54.90	-116.86	-1945	65403	Alberta Geological Survey
54.90	-116.84	-1932	65137	Alberta Geological Survey
54.90	-116.82	-1920	64889	Alberta Geological Survey
54.90	-116.80	-1908	64649	Alberta Geological Survey
54.90	-116.78	-1897	64421	Alberta Geological Survey
54.90	-116.76	-1886	64224	Alberta Geological Survey
54.90	-116.74	-1877	64051	Alberta Geological Survey
54.90	-116.72	-1868	63909	Alberta Geological Survey
54.90	-116.70	-1861	63807	Alberta Geological Survey
54.90	-116.68	-1853	63663	Alberta Geological Survey
54.90	-116.66	-1840	63421	Alberta Geological Survey
54.90	-116.64	-1828	63197	Alberta Geological Survey
54.90	-116.62	-1816	63004	Alberta Geological Survey
54.90	-116.60	-1806	62845	Alberta Geological Survey
54.90	-116.58	-1796	62720	Alberta Geological Survey
54.90	-116.56	-1788	62623	Alberta Geological Survey
54.90	-116.54	-1778	62489	Alberta Geological Survey
54.90	-116.52	-1767	62316	Alberta Geological Survey
54.90	-116.50	-1755	62149	Alberta Geological Survey
54.90	-116.48	-1744	61993	Alberta Geological Survey
54.90	-116.46	-1733	61860	Alberta Geological Survey
54.90	-116.44	-1722	61738	Alberta Geological Survey
54.90	-116.42	-1712	61626	Alberta Geological Survey
54.90	-116.40	-1702	61530	Alberta Geological Survey
54.90	-116.38	-1693	61444	Alberta Geological Survey
54.90	-116.36	-1683	61357	Alberta Geological Survey
54.90	-116.34	-1673	61269	Alberta Geological Survey
54.90	-116.32	-1663	61174	Alberta Geological Survey
54.90	-116.30	-1652	61076	Alberta Geological Survey
54.90	-116.28	-1642	60982	Alberta Geological Survey
54.90	-116.26	-1631	60881	Alberta Geological Survey
54.90	-116.24	-1619	60781	Alberta Geological Survey
54.90	-116.22	-1609	60700	Alberta Geological Survey
54.90	-116.20	-1599	60637	Alberta Geological Survey
54.90	-116.18	-1590	60580	Alberta Geological Survey
54.90	-116.16	-1580	60524	Alberta Geological Survey
54.90	-116.14	-1571	60467	Alberta Geological Survey
54.90	-116.12	-1561	60410	Alberta Geological Survey
54.90	-116.10	-1552	60353	Alberta Geological Survey
54.90	-116.08	-1542	60293	Alberta Geological Survey
54.90	-116.06	-1532	60226	Alberta Geological Survey
54.90	-116.04	-1522	60153	Alberta Geological Survey
54.90	-116.02	-1512	60078	Alberta Geological Survey
54.90	-116.00	-1502	60003	Alberta Geological Survey
54.90	-115.98	-1492	59927	Alberta Geological Survey
54.90	-115.96	-1482	59852	Alberta Geological Survey
54.90	-115.94	-1473	59781	Alberta Geological Survey
54.90	-115.92	-1463	59717	Alberta Geological Survey
54.90	-115.90	-1454	59657	Alberta Geological Survey
54.90	-115.88	-1445	59599	Alberta Geological Survey
54.90	-115.86	-1436	59542	Alberta Geological Survey
54.90	-115.84	-1427	59489	Alberta Geological Survey
54.90	-115.82	-1418	59438	Alberta Geological Survey
54.90	-115.80	-1409	59389	Alberta Geological Survey
54.90	-115.78	-1400	59338	Alberta Geological Survey
54.90	-115.76	-1391	59283	Alberta Geological Survey
54.90	-115.74	-1381	59221	Alberta Geological Survey
54.90	-115.72	-1371	59148	Alberta Geological Survey
54.90	-115.70	-1361	59066	Alberta Geological Survey
54.90	-115.68	-1351	58977	Alberta Geological Survey
54.90	-115.66	-1341	58893	Alberta Geological Survey
54.90	-115.64	-1333	58868	Alberta Geological Survey
54.90	-115.62	-1326	58877	Alberta Geological Survey
54.90	-115.60	-1306	58541	Alberta Geological Survey
54.90	-115.58	-1299	58527	Alberta Geological Survey
54.90	-115.56	-1288	58433	Alberta Geological Survey
54.90	-115.54	-1280	58401	Alberta Geological Survey
54.90	-115.52	-1280	58546	Alberta Geological Survey
54.90	-115.50	-1268	58413	Alberta Geological Survey
54.92	-118.50	-2954	89132	Alberta Geological Survey
54.92	-118.48	-2938	88669	Alberta Geological Survey
54.92	-118.46	-2921	88224	Alberta Geological Survey
54.92	-118.44	-2905	87787	Alberta Geological Survey
54.92	-118.42	-2889	87357	Alberta Geological Survey
54.92	-118.40	-2873	86934	Alberta Geological Survey
54.92	-118.38	-2858	86519	Alberta Geological Survey
54.92	-118.36	-2843	86117	Alberta Geological Survey
54.92	-118.34	-2830	85738	Alberta Geological Survey
54.92	-118.32	-2817	85383	Alberta Geological Survey
54.92	-117.02	-2022	66626	Alberta Geological Survey
54.92	-117.00	-2011	66442	Alberta Geological Survey
